clip_id,clip_path,source_id,source_video_id,camera_id,source_start_sec,source_end_sec,duration_sec,fps,width,height,codec,sha256,qc_status,metadata_status,sampled_frame_count,vehicle_density_score,object_count_estimate,observed_classes,activity_score,motion_variation_score,brightness_score,low_light_score,visual_variation_score,foreground_occupancy_score,persistence_score,diversity_score,small_far_score,occlusion_score,boundary_edge_score,blur_score,crowded_score,fast_motion_score,hardcase_tags,hardcase_score,event_likelihood_score,event_likelihood_level,candidate_score,source_rank,global_rank,selection_rank,recommended_for_shortlist,selection_status,selection_reason,manual_review_status,manual_review_label,manual_review_notes,signal_status,prediction_status,notes
interrupted_2026-09-17_C241,data/clips/interrupted_2026-09-17_C241.mp4,interrupted_2026-09-17,NUGc3nLuGsI,UNRESOLVED,26400.0,26520.0,120.0,30.0,1920,1080,h264,50431a844078c84675304db0808440ddf4f169c2f4ccea7f5d27765540fc4df4,PASS,WARNING,12,0.086913,8.545,NOT_INFERRED_NO_DETECTOR,0.195792,0.304415,0.319946,0.200180,0.158449,0.086913,0.909091,0.233286,0.869835,0.430777,0.217588,0.000000,0.712121,0.348819,SMALL_FAR|CROWDED,0.423157,0.301844,MEDIUM,0.310745,76,143,143,NO,NOT_SELECTED,,,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
interrupted_2026-09-17_C242,data/clips/interrupted_2026-09-17_C242.mp4,interrupted_2026-09-17,NUGc3nLuGsI,UNRESOLVED,26510.0,26630.0,120.0,30.0,1920,1080,h264,37cd3d2952d022ff63be1d886b7ea0af8d3990a0df240b57197ed48cfdf91e69,PASS,WARNING,12,0.083033,6.636,NOT_INFERRED_NO_DETECTOR,0.165196,0.274548,0.321194,0.196020,0.110332,0.083033,0.818182,0.155277,0.873882,0.341532,0.245527,0.000000,0.553030,0.337968,SMALL_FAR,0.388130,0.264512,MEDIUM,0.267545,120,203,203,NO,NOT_SELECTED,,,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
interrupted_2026-09-17_C243,data/clips/interrupted_2026-09-17_C243.mp4,interrupted_2026-09-17,NUGc3nLuGsI,UNRESOLVED,26620.0,26740.0,120.0,30.0,1920,1080,h264,fc5ae0e1ace530b8755333e66adca1634c6e9bd2af5483a8255a6eff636b6bfe,PASS,WARNING,12,0.133576,8.091,NOT_INFERRED_NO_DETECTOR,0.217831,0.328746,0.315840,0.213866,0.141231,0.133576,0.818182,0.241338,0.787111,0.430943,0.310990,0.000000,0.674242,0.352156,SMALL_FAR|CROWDED,0.417075,0.301470,MEDIUM,0.312979,75,141,141,NO,NOT_SELECTED,,,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
interrupted_2026-09-17_C244,data/clips/interrupted_2026-09-17_C244.mp4,interrupted_2026-09-17,NUGc3nLuGsI,UNRESOLVED,26730.0,26850.0,120.0,30.0,1920,1080,h264,f65d54ec352dd2c478c475714f4eb43fad872f5d0c80ed3e8c50f57d63f43ddf,PASS,WARNING,12,0.100578,7.455,NOT_INFERRED_NO_DETECTOR,0.175743,0.203527,0.321471,0.195097,0.118501,0.100578,0.909091,0.121387,0.777639,0.386927,0.147686,0.000000,0.621212,0.298721,SMALL_FAR,0.369571,0.293886,MEDIUM,0.269851,116,199,199,NO,NOT_SELECTED,,,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
interrupted_2026-09-17_C245,data/clips/interrupted_2026-09-17_C245.mp4,interrupted_2026-09-17,NUGc3nLuGsI,UNRESOLVED,26840.0,26960.0,120.0,30.0,1920,1080,h264,53be3d0e273e396299d720c2d44378a2b57f90906da5c3a05750c3bc4781a318,PASS,WARNING,12,0.095473,7.455,NOT_INFERRED_NO_DETECTOR,0.171640,0.177718,0.321590,0.194701,0.123294,0.095473,0.909091,0.146473,0.820274,0.384630,0.220274,0.000000,0.621212,0.233954,SMALL_FAR,0.379274,0.291906,MEDIUM,0.275759,109,188,188,NO,NOT_SELECTED,,,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
interrupted_2026-09-17_C246,data/clips/interrupted_2026-09-17_C246.mp4,interrupted_2026-09-17,NUGc3nLuGsI,UNRESOLVED,26950.0,27070.0,120.0,30.0,1920,1080,h264,9fab45fc4b07d134f832bc04e965b0e84eda4c3c9d2e0f2a35248b74202c6f5e,PASS,WARNING,12,0.061951,5.091,NOT_INFERRED_NO_DETECTOR,0.131676,0.139343,0.325837,0.180545,0.110058,0.061951,0.818182,0.181959,0.812626,0.261211,0.182323,0.000000,0.424242,0.198005,SMALL_FAR,0.318061,0.248244,MEDIUM,0.241873,178,277,277,NO,NOT_SELECTED,,,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
interrupted_2026-09-17_C247,data/clips/interrupted_2026-09-17_C247.mp4,interrupted_2026-09-17,NUGc3nLuGsI,UNRESOLVED,27060.0,27180.0,120.0,30.0,1920,1080,h264,b253357c36b4edeb560c915ff93bd1dec3ac0be96e02454d5ee70aef1686bb19,PASS,WARNING,12,0.024924,3.545,NOT_INFERRED_NO_DETECTOR,0.082981,0.083650,0.326143,0.179523,0.065633,0.024924,0.454545,0.350103,0.909091,0.173716,0.248485,0.000000,0.295455,0.107117,SMALL_FAR,0.300824,0.138148,LOW,0.215229,259,385,385,NO,NOT_SELECTED,,,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
interrupted_2026-09-17_C248,data/clips/interrupted_2026-09-17_C248.mp4,interrupted_2026-09-17,NUGc3nLuGsI,UNRESOLVED,27170.0,27290.0,120.0,30.0,1920,1080,h264,ed64dfbb15f9ee7fe3b762c7af0e724b159d52079bd8efe36d5342313aacc372,PASS,WARNING,12,0.069833,5.182,NOT_INFERRED_NO_DETECTOR,0.133732,0.135037,0.324790,0.184032,0.105345,0.069833,0.909091,0.159335,0.787879,0.268925,0.244048,0.000000,0.431818,0.187048,SMALL_FAR,0.323574,0.269722,MEDIUM,0.248612,157,249,249,NO,NOT_SELECTED,,,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
interrupted_2026-09-17_C249,data/clips/interrupted_2026-09-17_C249.mp4,interrupted_2026-09-17,NUGc3nLuGsI,UNRESOLVED,27280.0,27400.0,120.0,30.0,1920,1080,h264,7aeabf008b49b8843764688466411e295c17aba23be4166aa37dbde153ac0be5,PASS,WARNING,12,0.050335,5.455,NOT_INFERRED_NO_DETECTOR,0.118830,0.150485,0.324592,0.184694,0.082474,0.050335,0.727273,0.216707,0.876263,0.272651,0.138889,0.000000,0.454545,0.200416,SMALL_FAR,0.330589,0.216771,LOW,0.236876,196,301,301,NO,NOT_SELECTED,,,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
interrupted_2026-09-17_C250,data/clips/interrupted_2026-09-17_C250.mp4,interrupted_2026-09-17,NUGc3nLuGsI,UNRESOLVED,27390.0,27510.0,120.0,30.0,1920,1080,h264,4c6530e97fb75674214664299c197666d93304c7e0dcab63e036e171bfbafe50,PASS,WARNING,12,0.111992,9.455,NOT_INFERRED_NO_DETECTOR,0.207790,0.285089,0.318060,0.206466,0.117169,0.111992,0.909091,0.183227,0.778924,0.483730,0.153633,0.000000,0.787879,0.388192,SMALL_FAR|CROWDED,0.422727,0.306180,MEDIUM,0.304875,79,149,149,NO,NOT_SELECTED,,,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
interrupted_2026-09-17_C251,data/clips/interrupted_2026-09-17_C251.mp4,interrupted_2026-09-17,NUGc3nLuGsI,UNRESOLVED,27500.0,27620.0,120.0,30.0,1920,1080,h264,ab8f7a76d1079e3a84209eccc10d78c2cc260df7cfddc51c45e57a344f820a76,PASS,WARNING,12,0.051124,6.182,NOT_INFERRED_NO_DETECTOR,0.126879,0.123621,0.317670,0.207766,0.097260,0.051124,0.909091,0.192362,0.834091,0.306339,0.129654,0.000000,0.515152,0.173684,SMALL_FAR,0.335218,0.260055,MEDIUM,0.252935,141,230,230,NO,NOT_SELECTED,,,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
interrupted_2026-09-17_C252,data/clips/interrupted_2026-09-17_C252.mp4,interrupted_2026-09-17,NUGc3nLuGsI,UNRESOLVED,27610.0,27730.0,120.0,30.0,1920,1080,h264,0e2b6977f3709ba27fe8fedbdd359837b4e4b44d91d8356178ab528558914c27,PASS,WARNING,12,0.052652,5.727,NOT_INFERRED_NO_DETECTOR,0.129174,0.166731,0.319598,0.201341,0.117922,0.052652,0.818182,0.192916,0.871212,0.286193,0.162626,0.000000,0.477273,0.236377,SMALL_FAR,0.344516,0.245823,MEDIUM,0.249936,153,245,245,NO,NOT_SELECTED,,,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
interrupted_2026-09-17_C253,data/clips/interrupted_2026-09-17_C253.mp4,interrupted_2026-09-17,NUGc3nLuGsI,UNRESOLVED,27720.0,27840.0,120.0,30.0,1920,1080,h264,8e600b7432061bd2271923364ca8193ccb79346dd11babb65bd39ae8ed06700e,PASS,WARNING,12,0.130237,6.000,NOT_INFERRED_NO_DETECTOR,0.218687,0.325682,0.316661,0.211132,0.149481,0.130237,0.818182,0.212610,0.661189,0.333607,0.256327,0.000000,0.500000,0.443982,SMALL_FAR,0.355996,0.302051,MEDIUM,0.291053,91,165,165,NO,NOT_SELECTED,,,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
interrupted_2026-09-17_C254,data/clips/interrupted_2026-09-17_C254.mp4,interrupted_2026-09-17,NUGc3nLuGsI,UNRESOLVED,27830.0,27950.0,120.0,30.0,1920,1080,h264,23c8e5f41267b75145b049e3842768d9ab8869180acb79b067322435a829624b,PASS,WARNING,12,0.154609,7.909,NOT_INFERRED_NO_DETECTOR,0.238700,0.363743,0.318832,0.203893,0.135317,0.154609,0.818182,0.277570,0.794852,0.432074,0.232362,0.000000,0.659091,0.470563,SMALL_FAR|CROWDED,0.418406,0.313191,MEDIUM,0.327300,69,134,134,NO,NOT_SELECTED,,,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
interrupted_2026-09-17_C255,data/clips/interrupted_2026-09-17_C255.mp4,interrupted_2026-09-17,NUGc3nLuGsI,UNRESOLVED,27940.0,28060.0,120.0,30.0,1920,1080,h264,aea4b67344f2e5efc4de11f45d4fa096e0e50eab10722ffbedf3eb78588d0134,PASS,WARNING,12,0.059665,5.273,NOT_INFERRED_NO_DETECTOR,0.139891,0.181163,0.315803,0.213989,0.110996,0.059665,0.545455,0.194197,0.732782,0.268516,0.245366,0.000000,0.439394,0.239911,SMALL_FAR,0.324336,0.192582,LOW,0.223441,243,363,363,NO,NOT_SELECTED,,,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
interrupted_2026-09-17_C256,data/clips/interrupted_2026-09-17_C256.mp4,interrupted_2026-09-17,NUGc3nLuGsI,UNRESOLVED,28050.0,28170.0,120.0,30.0,1920,1080,h264,970133b80d4bafc193bb1966cff592204bf40842981991634640ab0bb67811b7,PASS,WARNING,12,0.082027,8.909,NOT_INFERRED_NO_DETECTOR,0.159843,0.186252,0.319925,0.200251,0.101862,0.082027,0.909091,0.155719,0.851659,0.445245,0.176335,0.000000,0.742424,0.240703,SMALL_FAR|CROWDED,0.408017,0.280291,MEDIUM,0.279178,102,181,181,NO,NOT_SELECTED,,,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
interrupted_2026-09-17_C257,data/clips/interrupted_2026-09-17_C257.mp4,interrupted_2026-09-17,NUGc3nLuGsI,UNRESOLVED,28160.0,28280.0,120.0,30.0,1920,1080,h264,14edf6860fe8937676714f36c2ff6dfd95b32f045d43a1b6bcf5568275b9b9a5,PASS,WARNING,12,0.123643,5.818,NOT_INFERRED_NO_DETECTOR,0.200093,0.334592,0.317087,0.209710,0.115992,0.123643,0.636364,0.165628,0.692285,0.322306,0.192768,0.000000,0.484848,0.357234,SMALL_FAR,0.338137,0.250579,MEDIUM,0.253746,139,227,227,NO,NOT_SELECTED,,,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
interrupted_2026-09-17_C258,data/clips/interrupted_2026-09-17_C258.mp4,interrupted_2026-09-17,NUGc3nLuGsI,UNRESOLVED,28270.0,28390.0,120.0,30.0,1920,1080,h264,9fd7d82d7cb5947d43df4eb8cc06635ce0bb07faffebec3b7d09823dca119d48,PASS,WARNING,12,0.033741,5.273,NOT_INFERRED_NO_DETECTOR,0.115517,0.157040,0.320039,0.199870,0.111058,0.033741,0.727273,0.221942,0.909091,0.256850,0.223810,0.000000,0.439394,0.174061,SMALL_FAR,0.342106,0.215379,LOW,0.240061,184,283,283,YES,SELECTED,source_coverage=interrupted_2026-09-17; event_likelihood=LOW; hardcase=SMALL_FAR; diversity_aware_rank; selection_signal_only_not_ground_truth,PENDING,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
interrupted_2026-09-17_C259,data/clips/interrupted_2026-09-17_C259.mp4,interrupted_2026-09-17,NUGc3nLuGsI,UNRESOLVED,28380.0,28500.0,120.0,30.0,1920,1080,h264,2587cfd7c0270f908d083e477de02e0d1feb3aef6ac4f982cb31a5571aa4bcf0,PASS,WARNING,12,0.025802,4.091,NOT_INFERRED_NO_DETECTOR,0.089828,0.101111,0.321995,0.193351,0.095094,0.025802,0.363636,0.302160,0.909091,0.199111,0.308658,0.000000,0.340909,0.138573,SMALL_FAR,0.325233,0.126507,LOW,0.209366,269,400,400,NO,NOT_SELECTED,,,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
interrupted_2026-09-17_C260,data/clips/interrupted_2026-09-17_C260.mp4,interrupted_2026-09-17,NUGc3nLuGsI,UNRESOLVED,28490.0,28610.0,120.0,30.0,1920,1080,h264,bd62da337ca474dfe6c2310dd15091ed0061290d6f24d6d29a0dcc39748dd0ef,PASS,WARNING,12,0.114744,7.182,NOT_INFERRED_NO_DETECTOR,0.196424,0.222040,0.316659,0.211138,0.109167,0.114744,0.909091,0.119807,0.752017,0.380802,0.196950,0.000000,0.598485,0.300618,SMALL_FAR,0.369194,0.302607,MEDIUM,0.275605,110,189,189,NO,NOT_SELECTED,,,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
interrupted_2026-09-17_C261,data/clips/interrupted_2026-09-17_C261.mp4,interrupted_2026-09-17,NUGc3nLuGsI,UNRESOLVED,28600.0,28720.0,120.0,30.0,1920,1080,h264,fbe883a84a4c310f93c4c8c5bdf972c46fd5a2082cf0e95ced8c41f9ecfdaa74,PASS,WARNING,12,0.044372,4.273,NOT_INFERRED_NO_DETECTOR,0.115068,0.144882,0.314444,0.218519,0.089615,0.044372,0.545455,0.251246,0.838384,0.215801,0.239827,0.000000,0.356061,0.187994,SMALL_FAR,0.316078,0.176831,LOW,0.221803,250,372,372,NO,NOT_SELECTED,,,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
interrupted_2026-09-17_C262,data/clips/interrupted_2026-09-17_C262.mp4,interrupted_2026-09-17,NUGc3nLuGsI,UNRESOLVED,28710.0,28830.0,120.0,30.0,1920,1080,h264,5006bf72ee7f6dd6efdc7d7c70f2d18a4c911701d1bd4b1a7aca8535ef5cb62e,PASS,WARNING,12,0.049403,5.727,NOT_INFERRED_NO_DETECTOR,0.113053,0.123252,0.316912,0.210294,0.076629,0.049403,0.636364,0.257764,0.781818,0.284732,0.158275,0.000000,0.477273,0.180728,SMALL_FAR,0.321829,0.194751,LOW,0.231871,215,326,326,NO,NOT_SELECTED,,,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
interrupted_2026-09-17_C263,data/clips/interrupted_2026-09-17_C263.mp4,interrupted_2026-09-17,NUGc3nLuGsI,UNRESOLVED,28820.0,28940.0,120.0,30.0,1920,1080,h264,c80ddd731d971034fe7e356024426a93bb921c0af009ddd8f4228f6a5db35de3,PASS,WARNING,12,0.150246,7.091,NOT_INFERRED_NO_DETECTOR,0.210822,0.297487,0.317609,0.207971,0.133870,0.150246,0.818182,0.204000,0.732809,0.392611,0.210748,0.000000,0.590909,0.344976,SMALL_FAR,0.373115,0.303921,MEDIUM,0.294138,88,160,160,NO,NOT_SELECTED,,,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
interrupted_2026-09-17_C264,data/clips/interrupted_2026-09-17_C264.mp4,interrupted_2026-09-17,NUGc3nLuGsI,UNRESOLVED,28930.0,29050.0,120.0,30.0,1920,1080,h264,39492993f16ea20f70739cb5d3ec69d2890de3637f291af023e28fb4ce08a84f,PASS,WARNING,12,0.069104,6.091,NOT_INFERRED_NO_DETECTOR,0.147966,0.204182,0.322338,0.192208,0.101476,0.069104,0.727273,0.149034,0.822904,0.310263,0.177502,0.000000,0.507576,0.233536,SMALL_FAR,0.344867,0.234439,LOW,0.239609,187,287,287,NO,NOT_SELECTED,,,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
interrupted_2026-09-17_C265,data/clips/interrupted_2026-09-17_C265.mp4,interrupted_2026-09-17,NUGc3nLuGsI,UNRESOLVED,29040.0,29160.0,120.0,30.0,1920,1080,h264,40de37e4f086270e1a7dcfb478eedacc6729f1b01157aadd27543a7bbaa0ea5b,PASS,WARNING,12,0.088731,5.818,NOT_INFERRED_NO_DETECTOR,0.170729,0.245568,0.320685,0.197717,0.120147,0.088731,0.727273,0.138164,0.814286,0.306596,0.257395,0.000000,0.484848,0.292550,SMALL_FAR,0.357984,0.250619,MEDIUM,0.250853,148,239,239,NO,NOT_SELECTED,,,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
interrupted_2026-09-17_C266,data/clips/interrupted_2026-09-17_C266.mp4,interrupted_2026-09-17,NUGc3nLuGsI,UNRESOLVED,29150.0,29270.0,120.0,30.0,1920,1080,h264,163761de75414c4fe2788c1fec8222402799a23f047dda465cd92fc06c39ae75,PASS,WARNING,12,0.105199,8.364,NOT_INFERRED_NO_DETECTOR,0.183749,0.192311,0.315077,0.216409,0.101282,0.105199,0.909091,0.123482,0.760099,0.430673,0.197782,0.000000,0.696970,0.257715,SMALL_FAR|CROWDED,0.388883,0.294520,MEDIUM,0.276862,106,185,185,NO,NOT_SELECTED,,,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
interrupted_2026-09-17_C267,data/clips/interrupted_2026-09-17_C267.mp4,interrupted_2026-09-17,NUGc3nLuGsI,UNRESOLVED,29260.0,29380.0,120.0,30.0,1920,1080,h264,a103b6a45984ab3537a96edc782aaaefe6f40564de883e2f5938c8ffeb8f968b,PASS,WARNING,12,0.162532,10.182,NOT_INFERRED_NO_DETECTOR,0.236565,0.262645,0.316478,0.211741,0.124508,0.162532,0.909091,0.257814,0.785764,0.539806,0.222592,0.000000,0.848485,0.352383,SMALL_FAR|CROWDED,0.447391,0.332454,MEDIUM,0.339695,61,122,122,NO,NOT_SELECTED,,,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
interrupted_2026-09-17_C268,data/clips/interrupted_2026-09-17_C268.mp4,interrupted_2026-09-17,NUGc3nLuGsI,UNRESOLVED,29370.0,29490.0,120.0,30.0,1920,1080,h264,509bf2505f6f9830f8533b9f882be3308ce65bf8189afac2921cc2e077db45bd,PASS,WARNING,12,0.068917,6.182,NOT_INFERRED_NO_DETECTOR,0.165015,0.212092,0.322418,0.191940,0.110224,0.068917,0.636364,0.154365,0.846930,0.314346,0.182556,0.000000,0.515152,0.260783,SMALL_FAR,0.354926,0.221462,LOW,0.239981,185,285,285,NO,NOT_SELECTED,,,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
interrupted_2026-09-17_C269,data/clips/interrupted_2026-09-17_C269.mp4,interrupted_2026-09-17,NUGc3nLuGsI,UNRESOLVED,29480.0,29600.0,120.0,30.0,1920,1080,h264,23089e65c579d74254e30cd6936a624e88924ecd0bcb9ea27c1539d309e33fb4,PASS,WARNING,12,0.053561,5.273,NOT_INFERRED_NO_DETECTOR,0.139998,0.194768,0.334767,0.150776,0.104130,0.053561,0.545455,0.182230,0.869697,0.265769,0.284704,0.000000,0.439394,0.255049,SMALL_FAR,0.349598,0.189299,LOW,0.226994,232,347,347,NO,NOT_SELECTED,,,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
interrupted_2026-09-17_C270,data/clips/interrupted_2026-09-17_C270.mp4,interrupted_2026-09-17,NUGc3nLuGsI,UNRESOLVED,29590.0,29710.0,120.0,30.0,1920,1080,h264,47ff8fb8fbc7f0dd3428561e8075ba19bb7f4788e5801d28fbe5a119790ca32b,PASS,WARNING,12,0.054953,5.727,NOT_INFERRED_NO_DETECTOR,0.148397,0.165597,0.335323,0.148923,0.116066,0.054953,0.818182,0.159780,0.800758,0.287229,0.215152,0.000000,0.477273,0.207587,SMALL_FAR,0.330636,0.251461,MEDIUM,0.244760,169,265,265,NO,NOT_SELECTED,,,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
interrupted_2026-09-17_C271,data/clips/interrupted_2026-09-17_C271.mp4,interrupted_2026-09-17,NUGc3nLuGsI,UNRESOLVED,29700.0,29820.0,120.0,30.0,1920,1080,h264,38d453edeebde9a54b8ef3e8ee5738ff5f52e8a3f6def51fe135b9b8562ca4a5,PASS,WARNING,12,0.172197,6.909,NOT_INFERRED_NO_DETECTOR,0.237160,0.379454,0.327085,0.176382,0.140340,0.172197,0.818182,0.283944,0.719084,0.394155,0.343254,0.000000,0.575758,0.426190,SMALL_FAR,0.393575,0.319660,MEDIUM,0.324027,70,136,136,NO,NOT_SELECTED,,,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
