clip_id,source_id,session_id,file_path,file_name,file_size_mb,sha256,source_start_sec,source_end_sec,duration_sec,fps,frame_count,width,height,codec,metadata_source,decode_ok,decode_error_count,first_frame_ok,middle_frame_ok,last_frame_ok,full_decode_ok,duplicate_group,overlap_group,overlap_status,overlap_max_sec,overlap_max_ratio,qc_status,qc_notes
interrupted_2026-09-17_C136,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C136.mp4,interrupted_2026-09-17_C136.mp4,43.328,74da6486b5174094d4b19803c50afe71f69e295d0fc68af734a0ebe46ad8aa6b,14850.0,14970.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C137,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C137.mp4,interrupted_2026-09-17_C137.mp4,41.598,b14e0653201a2b0f999e3911b44a9eb5ae1e56b6ff84d2aa8b2c21196f97ba1c,14960.0,15080.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C138,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C138.mp4,interrupted_2026-09-17_C138.mp4,42.516,018f2d542aa16a7f1908499e531410746275459583799369f88df54d6b0c6793,15070.0,15190.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C139,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C139.mp4,interrupted_2026-09-17_C139.mp4,34.197,d66c3e93ef3e8b5798fc3951aeaf52160d2126bfd31a32a19ad9acb41c4524a4,15180.0,15300.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C140,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C140.mp4,interrupted_2026-09-17_C140.mp4,43.83,a360f6d004ceaa81af8c13e6bf91a17f0bc7bcae6014566bb38f7f206a141a22,15290.0,15410.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C141,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C141.mp4,interrupted_2026-09-17_C141.mp4,43.437,807e82ddd6525dc927558e5b64f883e028da887de583be5dccb3cc6461c645c6,15400.0,15520.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C142,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C142.mp4,interrupted_2026-09-17_C142.mp4,47.928,c0e41b57828a2218ad1029967c59ac1a69e588fa097e4e98704aeaa271264fe2,15510.0,15630.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C143,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C143.mp4,interrupted_2026-09-17_C143.mp4,46.337,a6705a6351b988bdd883d8a54656dfe7e12de8e670da1e60a1ee1527efc42d5c,15620.0,15740.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C144,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C144.mp4,interrupted_2026-09-17_C144.mp4,49.711,804700bcb2016db7088ca5484f3557c99d258d967b873c58180ee727ebf250c7,15730.0,15850.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C145,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C145.mp4,interrupted_2026-09-17_C145.mp4,50.708,57b37a1c1309fab92b7375d6638793114186dc2313bc642e4cc44703655febe3,15840.0,15960.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C146,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C146.mp4,interrupted_2026-09-17_C146.mp4,46.621,e456df3ac2f2199fa771a39c20e50787af6f8e54abf77eebd4c9e2cd6c6334df,15950.0,16070.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C147,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C147.mp4,interrupted_2026-09-17_C147.mp4,46.991,5af0eb32952849d766af16d40a9ee87a307e7bf189385474dfca5a95cb67aa87,16060.0,16180.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C148,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C148.mp4,interrupted_2026-09-17_C148.mp4,43.897,c53accf81d369e3bdd4b05d661f3d39463ab4505c0af0641270572627549a7ac,16170.0,16290.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C149,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C149.mp4,interrupted_2026-09-17_C149.mp4,46.942,24e341f79eee1a73c8fb824193bf3a1a49b6f410754c75ad6ac42a25c1cc7c31,16280.0,16400.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C150,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C150.mp4,interrupted_2026-09-17_C150.mp4,51.318,581c46807ba4b3db710437ce5e106b3dae5cb78dd0d6ab061beb5fe373d78f2c,16390.0,16510.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C151,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C151.mp4,interrupted_2026-09-17_C151.mp4,42.725,06647d765f83977d7b10d133259a126eff83b72a125b74bec80fcf71a51caa19,16500.0,16620.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C152,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C152.mp4,interrupted_2026-09-17_C152.mp4,44.735,057ea7529bc33577e3ae637fadc1028037a75e8b4df7acee2f2fe001451cc197,16610.0,16730.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C153,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C153.mp4,interrupted_2026-09-17_C153.mp4,48.235,6b4cbc492b70340a73c6594ed66e493046a1c5d59c8a505aa5387eb042e01561,16720.0,16840.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C154,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C154.mp4,interrupted_2026-09-17_C154.mp4,40.617,d025411ad7b1a56ccd92d9de4f6e421e50af0eeaf515ac238860522fe4294b69,16830.0,16950.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C155,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C155.mp4,interrupted_2026-09-17_C155.mp4,42.105,e25497bbd39a4c8ef4419d267e542ced5ebdb34644381fdca01819fe51ac7961,16940.0,17060.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C156,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C156.mp4,interrupted_2026-09-17_C156.mp4,32.341,85c9bc9ce3a424ddf634873b391b6268ad96f8f654fa509fd1f9510be5f1841e,17050.0,17170.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C157,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C157.mp4,interrupted_2026-09-17_C157.mp4,39.195,ce3d2b4d29aa7daf3ab1fd139df90f9dd1aa8c51147310f3939a424a101635ba,17160.0,17280.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C158,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C158.mp4,interrupted_2026-09-17_C158.mp4,39.356,7096a34d6f431fd033b207f33fe60c02f5d6dbd7c5a750f3e1495a16c46c28b1,17270.0,17390.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C159,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C159.mp4,interrupted_2026-09-17_C159.mp4,38.237,d78899ee21d0e1df2435c81257587e56de942e93be45bf49be6a323ae876dcf6,17380.0,17500.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C160,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C160.mp4,interrupted_2026-09-17_C160.mp4,43.948,731621c8c6d43796bc81fc2e3b8f3da0c81e22f3b75b9c511de70a346a61e72c,17490.0,17610.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C161,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C161.mp4,interrupted_2026-09-17_C161.mp4,42.101,13d34591b3efe780bfd4de983835b2770d8290846ef6732903586069504127ff,17600.0,17720.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C162,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C162.mp4,interrupted_2026-09-17_C162.mp4,39.68,d3f81a9169fe0c61c553ae71eee147c435db4a23c4d89902b6fd56c56e94214d,17710.0,17830.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C163,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C163.mp4,interrupted_2026-09-17_C163.mp4,43.047,dcf94bd01c0bd851fda34d2d640ba29e8cf687e5805d3ce5d4686be5613f1d97,17820.0,17940.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C164,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C164.mp4,interrupted_2026-09-17_C164.mp4,41.202,6a01afb9bdabe8ffa769641364beaf67cb56d3dbfe03c34c221f765fca9901f3,17930.0,18050.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C165,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C165.mp4,interrupted_2026-09-17_C165.mp4,42.495,8d10f1cf4a01e1b588751ae7719da89e1d0129292d9bdf5a45347c4632eb8034,18040.0,18160.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C166,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C166.mp4,interrupted_2026-09-17_C166.mp4,41.589,6f6eb9b09648fbe13246e6efc6d063342fefe06de8a22822fd4e2b265021d748,18150.0,18270.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C167,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C167.mp4,interrupted_2026-09-17_C167.mp4,44.925,96b563a327d23dda05b99a8e511ac268a99bf8713232f7975f111a369cc6dd3f,18260.0,18380.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C168,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C168.mp4,interrupted_2026-09-17_C168.mp4,45.526,b989d47e894885554752b9d9703cfd213f6f67f62e1f546908a963d3bb226907,18370.0,18490.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C169,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C169.mp4,interrupted_2026-09-17_C169.mp4,42.692,30c4c6b95309a67cc908ec32dc898c2b0d2dadb3908f47aca066d59c7c3bdae9,18480.0,18600.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C170,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C170.mp4,interrupted_2026-09-17_C170.mp4,41.967,edd5e7a8056fadd6a26916bcee4ce777a934f5ebe39db6fd60c25d2c6072489e,18590.0,18710.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C171,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C171.mp4,interrupted_2026-09-17_C171.mp4,34.763,2e9636adc06080d077fa591c7e52203c9332324de0a915cc9841a70c065d0cfb,18700.0,18820.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C172,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C172.mp4,interrupted_2026-09-17_C172.mp4,41.568,11b76bdb67e547eec6d975993d7f7a3ac84a605e8fa513745ab70d45dedfe756,18810.0,18930.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C173,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C173.mp4,interrupted_2026-09-17_C173.mp4,44.353,a6738ec696af0410dbd28032e44bae665cc7663b7d92d0619e54393be3d71c2b,18920.0,19040.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C174,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C174.mp4,interrupted_2026-09-17_C174.mp4,41.257,7f0260c12461010170be3c5698c3bb8df38d0230a8ef8388db018871473b1eb6,19030.0,19150.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C175,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C175.mp4,interrupted_2026-09-17_C175.mp4,39.493,ed4774b0f0e08e439a1e7a7390a5f8ebad4a9748ab8e3231befeeeb42389622c,19140.0,19260.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C176,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C176.mp4,interrupted_2026-09-17_C176.mp4,46.7,2f58bdbc634d922ee58d6c7e8a32aa3dad4e85350a806f19604b23fb90a4502d,19250.0,19370.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C177,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C177.mp4,interrupted_2026-09-17_C177.mp4,41.092,7a206029f983b527a13831d0885b51567624de7f69c1768611bcc20dff79a679,19360.0,19480.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C178,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C178.mp4,interrupted_2026-09-17_C178.mp4,41.664,7633dbd42e3149baab7d071934eb998af9159a8d6baf077f300ff75e4b694cd0,19470.0,19590.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C179,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C179.mp4,interrupted_2026-09-17_C179.mp4,43.04,5d8d8749c2f842d4fce2511bb2f1ad64f2ffb1cfce2722fb33db40f82df6193d,19580.0,19700.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C180,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C180.mp4,interrupted_2026-09-17_C180.mp4,49.985,15c6e8de7e1630ad69584a1804d9ffbd8b0907c16d46b05ec13bacf5740602e0,19690.0,19810.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C181,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C181.mp4,interrupted_2026-09-17_C181.mp4,45.11,8a736c9d73b6c30388a0ed21615a7a16cec6f7ed52f8e1b178bd48b35397f9bc,19800.0,19920.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C182,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C182.mp4,interrupted_2026-09-17_C182.mp4,46.941,6f9ed778128b2c9a014df93d9c18ff162984d461bf5fda1900f58500e24d1493,19910.0,20030.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C183,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C183.mp4,interrupted_2026-09-17_C183.mp4,45.4,d3b2d68e97b49dd3c79a135ce5d0779f1f0e6e1fa99a06a3445b14cb536007fb,20020.0,20140.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C184,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C184.mp4,interrupted_2026-09-17_C184.mp4,37.548,2e1cf82f7b93efe4474d2a4b3e5c8809d1e0609177c4cd3c069d8f834ff39bd5,20130.0,20250.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C185,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C185.mp4,interrupted_2026-09-17_C185.mp4,43.334,922143f93800acf3dbe0c28642246e0df7135dbc2eeefee6c45bfce3d6162464,20240.0,20360.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C186,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C186.mp4,interrupted_2026-09-17_C186.mp4,37.817,4895a09abc23576f449850b60aa6cc01bf5bc209c5d314ee267263d2209af51d,20350.0,20470.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C187,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C187.mp4,interrupted_2026-09-17_C187.mp4,33.565,bf6764fd6eb3848ed90e83eeac9511bfe40915b91939c822dae3c55c2b3efe69,20460.0,20580.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C188,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C188.mp4,interrupted_2026-09-17_C188.mp4,39.308,a121ec23ff619497e203f2ab356163f8dce5bc2e307e2be686320a9235e59c30,20570.0,20690.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C189,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C189.mp4,interrupted_2026-09-17_C189.mp4,37.564,489bc0135a5ff4eebfe6235c081be59cf5a52d1d6577b3ce304188bef14032be,20680.0,20800.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C190,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C190.mp4,interrupted_2026-09-17_C190.mp4,36.827,428e0431d13e1117eb89abe65ace059a5da165e368649ca4409f3c89dd1b4025,20790.0,20910.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C191,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C191.mp4,interrupted_2026-09-17_C191.mp4,42.164,c049e497c5cd9dd701500af77b0531a552fa518eb488c7d57091fed5f35218e4,20900.0,21020.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C192,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C192.mp4,interrupted_2026-09-17_C192.mp4,37.606,422f7a83731207567abf9efdf4edd194f7807267ae3e81663024bb0d0aa947b2,21010.0,21130.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C193,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C193.mp4,interrupted_2026-09-17_C193.mp4,37.842,7eac25f85005297675c70180d08943e05b0737217a51b89d71eba8a281cb5d24,21120.0,21240.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C194,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C194.mp4,interrupted_2026-09-17_C194.mp4,30.788,4072fafb27f23b8d3ad05b81af8bfc8a987f89aa7c912191d4cab994e3923bcf,21230.0,21350.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C195,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C195.mp4,interrupted_2026-09-17_C195.mp4,41.583,50c0b498279bc688d8a53fa00810edb4fb37bbb42077149c11aa235d6e020218,21340.0,21460.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C196,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C196.mp4,interrupted_2026-09-17_C196.mp4,35.044,95c907176932c76efa817976939fba063bca2ce5e19cc3fdefd3b9da150711c0,21450.0,21570.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C197,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C197.mp4,interrupted_2026-09-17_C197.mp4,35.903,a1c237a6627de0be01e49a3775c356bb9f21ef28d7d4926aa3d681d6e9f1059a,21560.0,21680.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C198,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C198.mp4,interrupted_2026-09-17_C198.mp4,31.627,5e26a5ca57e5fd733f5de5c8717a8b293ea385e949208ea9a446c017d1c39dbf,21670.0,21790.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C199,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C199.mp4,interrupted_2026-09-17_C199.mp4,35.981,b3248d4e9345fad5096571a91b2387ef16b737f0ea7845eecb84db2d2423461a,21780.0,21900.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C200,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C200.mp4,interrupted_2026-09-17_C200.mp4,32.442,1964e031f6e0de9d11c49999089dfc028d22b3854ebc570120bfa3de41a773f1,21890.0,22010.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C201,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C201.mp4,interrupted_2026-09-17_C201.mp4,28.971,5628d6194403a7c320ffbbfcb282dedbbc8d29b5ef85ea8f0cf5bf9d6a2e2a57,22000.0,22120.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C202,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C202.mp4,interrupted_2026-09-17_C202.mp4,32.686,fdf136af2523636b9ee81415e497f68d7a15be8bcbe447c50fb35335ee1d822c,22110.0,22230.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C203,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C203.mp4,interrupted_2026-09-17_C203.mp4,33.603,19187255511736c4cb9ce1f97400180f18ff666accf17f7e0a0b68fe6d2e100a,22220.0,22340.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
